generic_name,brand_names,strength,dosage_form,manufacturer,packageMark,indication,contraindication,side_effects
Fluocinolone Acetonide,Fungakil,0.03%,Cream,Ambee Pharmaceuticals Ltd.,fungakilcream0025,,,
Fluocinolone Acetonide,Skinalar,0.03%,Ointment,ACI Limited,skinalarointment0025,,,
Fluocinolone Acetonide,Skinalar,0.03%,Cream,ACI Limited,skinalarcream0025,,,
Fluocinolone Acetonide + Clioquinol,Clioquin,0.025%+3%,Cream,ACME Laboratories Ltd.,clioquincream00253,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Amela,0.01%+4%+0.05%,Cream,Ibn Sina Pharmaceuticals Ltd.,amelacream0014005,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Brite,0.01%+4%+0.05%,Cream,Medicon Pharmaceuticals Ltd.,britecream0014005,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Melatrin,0.01%+4%+0.05%,Cream,Ziska Pharmaceuticals Ltd.,melatrincream0014005,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Melasin,0.01%+4%+0.05%,Cream,Pharmasia Limited,melasincream0014005,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Melano,0.01%+4%+0.05%,Cream,Square Pharmaceuticals Ltd.,melanocream0014005,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Melafresh,0.01%+4%+0.05%,Cream,Cosmic Pharma Ltd.,melafreshcream0014005,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Melacare,0.01%+4%+0.05%,Cream,Chemist Laboratories  Ltd.,melacarecream0014005,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Mesta Care,0.01%+4%+0.05%,Cream,Sharif Pharmaceuticals Ltd.,mesta-carecream0014005,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Nospot,0.01%+4%+0.05%,Cream,Eskayef Pharmaceuticals Ltd.,nospotcream0014005,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Spotnil,0.01%+4%+0.05%,Cream,Edruc Limited,spotnilcream0014005,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Triclean,0.01%+4%+0.05%,Cream,Aristopharma Ltd.,tricleancream0014005,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Trimela,0.01%+4%+0.05%,Cream,Incepta Pharmaceuticals Ltd.,trimelacream0014005,,,
Fluocinolone Acetonide + Hydroquinone + Tretinoin,Triquin,0.01%+4%+0.05%,Cream,UniMed UniHealth,triquincream0014005,,,
Fluocinolone Acetonide + Neomycin Sulfate,Skinalar-N,0.025%+0.5%,Ointment,ACI Limited,skinalar-nointment002505,,,
Fluocinolone Acetonide + Neomycin Sulfate,Skinalar-N,0.025%+0.5%,Cream,ACI Limited,skinalar-ncream002505,,,
Fluorescein Sodium,Flurocin,2%,Ophthalmic Solution,Reman Drug Laboratories Ltd.,flurocinophthalmic-solution2,,,
Fluormetholone + Neomycin Sulphate,Flumelone N,0.1%+0.5%,Ophthalmic Solution,Reman Drug Laboratories Ltd.,flumelone-nophthalmic-solution0105,,,
Fluorometholone + Gentamicin,AFM-Plus,0.1%+0.3%,Ophthalmic Ointment,Aristopharma Ltd.,afm-plusophthalmic-ointment0103,,,
Fluorometholone + Gentamicin,AFM-Plus,0.1%+0.3%,Ophthalmic Suspension,Aristopharma Ltd.,afm-plusophthalmic-suspension0103,,,
Fluorometholone + Gentamicin,Fluroid G,0.1%+0.3%,Ophthalmic Suspension,Opsonin Pharma Ltd.,fluroid-gophthalmic-suspension0103,,,
Fluorometholone + Gentamicin,Fluroid G,0.1%+0.3%,Ophthalmic Ointment,Opsonin Pharma Ltd.,fluroid-gophthalmic-ointment0103,,,
Fluorometholone + Gentamicin,Inflagen,0.1%+0.3%,Ophthalmic Suspension,Asiatic Laboratories Ltd.,inflagenophthalmic-suspension0103,,,
Fluorometholone + Tetrahydrozoline,AFM-T,0.1%+0.025%,Ophthalmic Solution,Aristopharma Ltd.,afm-tophthalmic-solution010025,,,
Fluorometholone + Tetrahydrozoline,Eylon,0.1%+0.025%,Ophthalmic Solution,Ibn Sina Pharmaceuticals Ltd.,eylonophthalmic-solution010025,,,
Fluorometholone + Tetrahydrozoline,Metalone Plus,0.1%+0.025%,Ophthalmic Solution,Incepta Pharmaceuticals Ltd.,metalone-plusophthalmic-solution010025,,,
Fluorometholone + Tetrahydrozoline,Refemoline,0.1%+0.025%,Ophthalmic Solution,Reman Drug Laboratories Ltd.,refemolineophthalmic-solution010025,,,
Fluorometholone Acetate,AFM,0.10%,Ophthalmic Suspension,Aristopharma Ltd.,afmophthalmic-suspension01,,,
Fluorometholone Acetate,F-Lon,0.10%,Ophthalmic Suspension,Drug International Ltd.,f-lonophthalmic-suspension01,,,
Fluorometholone Acetate,Fluflam,0.10%,Ophthalmic Suspension,Eskayef Pharmaceuticals Ltd.,fluflamophthalmic-suspension01,,,
Fluorometholone Acetate,Flucort,0.10%,Ophthalmic Suspension,Gaco Pharmaceuticals Ltd.,flucortophthalmic-suspension01,,,
Fluorometholone Acetate,Flumeth,0.10%,Ophthalmic Suspension,Nipa Pharmaceuticals Ltd.,flumethophthalmic-suspension01,,,
Fluorometholone Acetate,Flurone,0.10%,Ophthalmic Suspension,Biopharma Laboratories Ltd.,fluroneophthalmic-suspension01,,,
Fluorometholone Acetate,Fluromet,0.10%,Ophthalmic Suspension,Popular Pharmaceuticals Ltd.,flurometophthalmic-suspension01,,,
Fluorometholone Acetate,Flurolon,0.10%,Ophthalmic Suspension,General Pharmaceuticals Ltd.,flurolonophthalmic-suspension01,,,
Fluorometholone Acetate,Fluroid,0.10%,Ophthalmic Suspension,Opsonin Pharma Ltd.,fluroidophthalmic-suspension01,,,
Fluorometholone Acetate,Flurate,0.10%,Ophthalmic Suspension,Pacific Pharmaceuticals Ltd.,flurateophthalmic-suspension01,,,
Fluorometholone Acetate,Inomet,0.10%,Ophthalmic Suspension,Monicopharma Ltd.,inometophthalmic-suspension01,,,
Fluorometholone Acetate,Metalone,0.10%,Ophthalmic Suspension,Incepta Pharmaceuticals Ltd.,metaloneophthalmic-suspension01,,,
Fluorometholone Acetate,Metholone,0.10%,Ophthalmic Suspension,Kemiko Pharmaceuticals Ltd.,metholoneophthalmic-suspension01,,,
Fluorometholone Acetate,NGS,0.10%,Ophthalmic Suspension,Opso Saline Ltd.,ngsophthalmic-suspension01,,,
Fluorometholone Acetate,Otholon,0.10%,Ophthalmic Suspension,Navana Pharmaceuticals Ltd.,otholonophthalmic-suspension01,,,
Fluorometholone Acetate,Rubalon,0.10%,Ophthalmic Suspension,Beximco Pharmaceuticals Ltd.,rubalonophthalmic-suspension01,,,
Fluorouracil,5-Fluril,25 mg/ml,IV Injection or Infusion,Techno Drugs Ltd.,5-fluriliv-injection-or-infusion25-mgml,,,
Fluorouracil,Drucil,25 mg/ml,IV Injection or Infusion,Healthcare Pharmaceuticals Ltd.,druciliv-injection-or-infusion25-mgml,,,
Fluorouracil,Fluroxan,25 mg/ml,IV Injection or Infusion,Beacon Pharmaceuticals Ltd.,fluroxaniv-injection-or-infusion25-mgml,,,
Fluorouracil,Flurotor,25 mg/ml,IV Injection or Infusion,Eskayef Pharmaceuticals Ltd.,flurotoriv-injection-or-infusion25-mgml,,,
Fluorouracil,Fluracil,25 mg/ml,IV Injection or Infusion,Drug International Ltd.,fluraciliv-injection-or-infusion25-mgml,,,
Fluorouracil,Fluracedyl,25 mg/ml,IV Injection or Infusion,Pharmachemie BV,fluracedyliv-injection-or-infusion25-mgml,,,
Fluorouracil,5 FU PhaRes,25 mg/ml,IV Injection or Infusion,Pharma Resources,5-fu-pharesiv-injection-or-infusion25-mgml,,,
Fluoxetine Hydrochloride,Modipran,20 mg,Capsule,Beximco Pharmaceuticals Ltd.,modiprancapsule20-mg,,,
Fluoxetine Hydrochloride,Nodepress,20 mg,Capsule,Kemiko Pharmaceuticals Ltd.,nodepresscapsule20-mg,,,
Fluoxetine Hydrochloride,Nodep,20 mg,Capsule,General Pharmaceuticals Ltd.,nodepcapsule20-mg,,,
Fluoxetine Hydrochloride,Oxetin,20 mg,Capsule,Decent Pharma Laboratories Ltd.,oxetincapsule20-mg,,,
Fluoxetine Hydrochloride,Prodep,20 mg,Capsule,Sun Pharmaceutical Ltd.,prodepcapsule20-mg,,,
Fluoxetine Hydrochloride,Prolert,20 mg/5 ml,Oral Suspension,Square Pharmaceuticals Ltd.,prolertoral-suspension20-mg5-ml,,,
Fluoxetine Hydrochloride,Prolert,20 mg,Capsule,Square Pharmaceuticals Ltd.,prolertcapsule20-mg,,,
Fluoxetine Hydrochloride,Seren,20 mg,Capsule,Sonear Laboratories Ltd.,serencapsule20-mg,,,
Flupentixol,Fluanxol,20 mg/ml,Injection,Lundbeck Pharmaceuticals Ltd.,fluanxolinjection20-mgml,,,
Flupentixol,Fluanxol,1 mg,Tablet,Lundbeck Pharmaceuticals Ltd.,fluanxoltablet1-mg,,,
Flupentixol,Fluanxol,40 mg/2 ml,Injection,Lundbeck Pharmaceuticals Ltd.,fluanxolinjection40-mg2-ml,,,
Flupentixol,Fluanxol,0.5 mg,Tablet,Lundbeck Pharmaceuticals Ltd.,fluanxoltablet05-mg,,,
Flupentixol,Sentix,1 mg,Tablet,Eskayef Pharmaceuticals Ltd.,sentixtablet1-mg,,,
Flupentixol,Sentix,0.5 mg,Tablet,Eskayef Pharmaceuticals Ltd.,sentixtablet05-mg,,,
Flupentixol + Melitracen,Adelax,0.5 mg+10 mg,Tablet,ACI Limited,adelaxtablet05-mg10-mg,,,
Flupentixol + Melitracen,Amelex,0.5 mg+10 mg,Tablet,Apollo Pharmaceutical Ltd.,amelextablet05-mg10-mg,,,
Flupentixol + Melitracen,Amilax,0.5 mg+10 mg,Tablet,Amico Laboratories Ltd.,amilaxtablet05-mg10-mg,,,
Flupentixol + Melitracen,Angenta,0.5 mg+10 mg,Tablet,Healthcare Pharmaceuticals Ltd.,angentatablet05-mg10-mg,,,
Flupentixol + Melitracen,Anfree,0.5 mg+10 mg,Tablet,Aristopharma Ltd.,anfreetablet05-mg10-mg,,,
Flupentixol + Melitracen,Anotic,0.5 mg+10 mg,Tablet,Doctor’s Chemical Works Ltd.,anotictablet05-mg10-mg,,,
Flupentixol + Melitracen,Antison,0.5 mg+10 mg,Tablet,Asiatic Laboratories Ltd.,antisontablet05-mg10-mg,,,
Flupentixol + Melitracen,Anzet,0.5 mg+10 mg,Tablet,Popular Pharmaceuticals Ltd.,anzettablet05-mg10-mg,,,
Flupentixol + Melitracen,Anxitol,0.5 mg+10 mg,Tablet,Cosmic Pharma Ltd.,anxitoltablet05-mg10-mg,,,
Flupentixol + Melitracen,Anxino,0.5 mg+10 mg,Tablet,Everest Pharmaceuticals Ltd.,anxinotablet05-mg10-mg,,,
Flupentixol + Melitracen,Anxicon,0.5 mg+10 mg,Tablet,Veritas Pharmaceuticals Ltd.,anxicontablet05-mg10-mg,,,
Flupentixol + Melitracen,Banxyt,0.5 mg+10 mg,Tablet,Bristol Pharmaceuticals Ltd.,banxyttablet05-mg10-mg,,,
Flupentixol + Melitracen,Benzit,0.5 mg+10 mg,Tablet,Biopharma Laboratories Ltd.,benzittablet05-mg10-mg,,,
Flupentixol + Melitracen,Danxit,0.5 mg+10 mg,Tablet,Astra Biopharmaceuticals Ltd.,danxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Deleta,0.5 mg+10 mg,Tablet,General Pharmaceuticals Ltd.,deletatablet05-mg10-mg,,,
Flupentixol + Melitracen,Denazit,0.5 mg+10 mg,Tablet,Biogen Pharmaceuticals Ltd.,denazittablet05-mg10-mg,,,
Flupentixol + Melitracen,Depresil,0.5 mg+10 mg,Tablet,Rangs Pharmaceuticals Ltd.,depresiltablet05-mg10-mg,,,
Flupentixol + Melitracen,Dexit,0.5 mg+10 mg,Tablet,UniMed UniHealth,dexittablet05-mg10-mg,,,
Flupentixol + Melitracen,Diconten,0.5 mg+10 mg,Tablet,Drug International Ltd.,dicontentablet05-mg10-mg,,,
Flupentixol + Melitracen,Dinxi,0.5 mg+10 mg,Tablet,Chemist Laboratories  Ltd.,dinxitablet05-mg10-mg,,,
Flupentixol + Melitracen,Dormir,0.5 mg+10 mg,Tablet,Somatec Pharmaceuticals Ltd.,dormirtablet05-mg10-mg,,,
Flupentixol + Melitracen,Eraxit,0.5 mg+10 mg,Tablet,Pharmasia Limited,eraxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Exzilor,0.5 mg+10 mg,Tablet,Sun Pharmaceutical Ltd.,exzilortablet05-mg10-mg,,,
Flupentixol + Melitracen,Exuten,0.5 mg+10 mg,Tablet,Pharmadesh Laboratories Ltd.,exutentablet05-mg10-mg,,,
Flupentixol + Melitracen,Femanol,0.5 mg+10 mg,Tablet,Kemiko Pharmaceuticals Ltd.,femanoltablet05-mg10-mg,,,
Flupentixol + Melitracen,Femixit,0.5 mg+10 mg,Tablet,Monicopharma Ltd.,femixittablet05-mg10-mg,,,
Flupentixol + Melitracen,Fexsil,0.5 mg+10 mg,Tablet,Silco Pharmaceutical Ltd.,fexsiltablet05-mg10-mg,,,
Flupentixol + Melitracen,Flumetra,0.5 mg+10 mg,Tablet,Virgo Pharmaceuticals Ltd.,flumetratablet05-mg10-mg,,,
Flupentixol + Melitracen,FMR,0.5 mg+10 mg,Tablet,Jenphar Bangladesh Ltd.,fmrtablet05-mg10-mg,,,
Flupentixol + Melitracen,Fluxit,0.5 mg+10 mg,Tablet,Opsonin Pharma Ltd.,fluxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Frexit,0.5 mg+10 mg,Tablet,Asiatic Laboratories Ltd.,frexittablet05-mg10-mg,,,
Flupentixol + Melitracen,Frenxit,0.5 mg+10 mg,Tablet,Beximco Pharmaceuticals Ltd.,frenxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Fulrest,0.5 mg+10 mg,Tablet,Al-Madina Pharmaceuticals Ltd.,fulresttablet05-mg10-mg,,,
Flupentixol + Melitracen,Fulimet,0.5 mg+10 mg,Tablet,Innovative Pharma (Albion),fulimettablet05-mg10-mg,,,
Flupentixol + Melitracen,Henxit,0.5 mg+10 mg,Tablet,Hudson Pharmaceuticals Ltd.,henxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Inspra,0.5 mg+10 mg,Tablet,Medicon Pharmaceuticals Ltd.,inspratablet05-mg10-mg,,,
Flupentixol + Melitracen,Leanxit,0.5 mg+10 mg,Tablet,ACME Laboratories Ltd.,leanxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Lumexit,0.5 mg+10 mg,Tablet,Kumudini Pharma Ltd.,lumexittablet05-mg10-mg,,,
Flupentixol + Melitracen,Melanxit,0.5 mg+10 mg,Tablet,Organic Health Care Ltd.,melanxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Melixol,0.5 mg+10 mg,Tablet,Square Pharmaceuticals Ltd.,melixoltablet05-mg10-mg,,,
Flupentixol + Melitracen,Melit,0.5 mg+10 mg,Tablet,Ethical Drug Ltd.,melittablet05-mg10-mg,,,
Flupentixol + Melitracen,Melxit,0.5 mg+10 mg,Tablet,Ziska Pharmaceuticals Ltd.,melxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Meltix,0.5 mg+10 mg,Tablet,Navana Pharmaceuticals Ltd.,meltixtablet05-mg10-mg,,,
Flupentixol + Melitracen,Metflu,0.5 mg+10 mg,Tablet,MST Pharma,metflutablet05-mg10-mg,,,
Flupentixol + Melitracen,Mixit,0.5 mg+10 mg,Tablet,Apex Pharmaceuticals Ltd.,mixittablet05-mg10-mg,,,
Flupentixol + Melitracen,Neoxit,0.5 mg+10 mg,Tablet,Novo Healthcare and Pharma Ltd.,neoxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Noanxit,0.5 mg+10 mg,Tablet,Reliance Pharmaceuticals Ltd.,noanxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Norxit,0.5 mg+10 mg,Tablet,Concord Pharmaceuticals Ltd.,norxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Penxit,0.5 mg+10 mg,Tablet,Peoples Pharma Ltd.,penxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Pentixol,0.5 mg+10 mg,Tablet,Techno Drugs Ltd.,pentixoltablet05-mg10-mg,,,
Flupentixol + Melitracen,Penticin,0.5 mg+10 mg,Tablet,Euro Pharma Ltd.,penticintablet05-mg10-mg,,,
Flupentixol + Melitracen,Radex,0.5 mg+10 mg,Tablet,Globe Pharmaceuticals Ltd.,radextablet05-mg10-mg,,,
Flupentixol + Melitracen,Relux,0.5 mg+10 mg,Tablet,Rephco Pharmaceuticals Ltd.,reluxtablet05-mg10-mg,,,
Flupentixol + Melitracen,Remood,0.5 mg+10 mg,Tablet,Ibn Sina Pharmaceuticals Ltd.,remoodtablet05-mg10-mg,,,
Flupentixol + Melitracen,Renxit,0.5 mg+10 mg,Tablet,Renata Limited,renxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Sensit,0.5 mg+10 mg,Tablet,Eskayef Pharmaceuticals Ltd.,sensittablet05-mg10-mg,,,
Flupentixol + Melitracen,Stimo,0.5 mg+10 mg,Tablet,Delta Pharma Ltd.,stimotablet05-mg10-mg,,,
Flupentixol + Melitracen,Tenaxit,0.5 mg+10 mg,Tablet,Incepta Pharmaceuticals Ltd.,tenaxittablet05-mg10-mg,,,
Flupentixol + Melitracen,Tensicon,0.5 mg+10 mg,Tablet,The White Horse Pharma,tensicontablet05-mg10-mg,,,
Flupentixol + Melitracen,Tensa,0.5 mg+10 mg,Tablet,Marker Pharma Ltd.,tensatablet05-mg10-mg,,,
Flupentixol + Melitracen,Thenxet,0.5 mg+10 mg,Tablet,Pacific Pharmaceuticals Ltd.,thenxettablet05-mg10-mg,,,
Flupentixol + Melitracen,Thixtra,0.5 mg+10 mg,Tablet,NIPRO JMI Pharma Ltd.,thixtratablet05-mg10-mg,,,
Flupentixol + Melitracen,Tixol,0.5 mg+10 mg,Tablet,Alco Pharma Ltd.,tixoltablet05-mg10-mg,,,
Flupentixol + Melitracen,Tixocin,0.5 mg+10 mg,Tablet,Sharif Pharmaceuticals Ltd.,tixocintablet05-mg10-mg,,,
Flupentixol + Melitracen,U4,0.5 mg+10 mg,Tablet,Orion Pharma Ltd.,u4tablet05-mg10-mg,,,
Flupentixol + Melitracen,Xolitra,0.5 mg+10 mg,Tablet,Beacon Pharmaceuticals Ltd.,xolitratablet05-mg10-mg,,,
Flupentixol + Melitracen,Zenxit,0.5 mg+10 mg,Tablet,Zenith Pharmaceuticals Ltd.,zenxittablet05-mg10-mg,,,
Fluphenazine + Nortriptyline,Amival,0.5 mg+10 mg,Tablet,Amico Laboratories Ltd.,amivaltablet05-mg10-mg,,,
Fluphenazine + Nortriptyline,Apresin,0.5 mg+10 mg,Tablet,Beximco Pharmaceuticals Ltd.,apresintablet05-mg10-mg,,,
Fluphenazine + Nortriptyline,Euphor,0.5 mg+10 mg,Tablet,Biopharma Laboratories Ltd.,euphortablet05-mg10-mg,,,
Fluphenazine + Nortriptyline,Flutrip,0.5 mg+10 mg,Tablet,General Pharmaceuticals Ltd.,flutriptablet05-mg10-mg,,,
Fluphenazine + Nortriptyline,Fresh,0.5 mg+10 mg,Tablet,Nipa Pharmaceuticals Ltd.,freshtablet05-mg10-mg,,,
Fluphenazine + Nortriptyline,Monitol,0.5 mg+10 mg,Tablet,Skylab Pharmaceuticals Ltd.,monitoltablet05-mg10-mg,,,
Fluphenazine + Nortriptyline,Mudibak,0.5 mg+10 mg,Tablet,Rephco Pharmaceuticals Ltd.,mudibaktablet05-mg10-mg,,,
Fluphenazine + Nortriptyline,Norflu,0.5 mg+10 mg,Tablet,ACME Laboratories Ltd.,norflutablet05-mg10-mg,,,
Fluphenazine + Nortriptyline,Norzin,0.5 mg+10 mg,Tablet,Aristopharma Ltd.,norzintablet05-mg10-mg,,,
Fluphenazine + Nortriptyline,Permival,0.5 mg+10 mg,Tablet,Opsonin Pharma Ltd.,permivaltablet05-mg10-mg,,,
Fluphenazine Decanoate,Fenazine,25 mg/ml,IM/SC Injection,Incepta Pharmaceuticals Ltd.,fenazineimsc-injection25-mgml,,,
Fluphenazine Decanoate,Flupagen,25 mg/ml,IM/SC Injection,General Pharmaceuticals Ltd.,flupagenimsc-injection25-mgml,,,
Fluphenazine Decanoate,Fluphenazine,25 mg/ml,IM/SC Injection,"Rotexmedica GmbH, Germany",fluphenazineimsc-injection25-mgml,,,
Fluphenazine Decanoate,Modecate,25 mg/ml,IM/SC Injection,Bristol Myers Squibb,modecateimsc-injection25-mgml,,,
Flurazepam,Aluctin,30 mg,Capsule,Ambee Pharmaceuticals Ltd.,aluctincapsule30-mg,,,
Flurazepam,Slipam,30 mg,Capsule,General Pharmaceuticals Ltd.,slipamcapsule30-mg,,,
Flurazepam,Slipam,15 mg,Capsule,General Pharmaceuticals Ltd.,slipamcapsule15-mg,,,
Flurbiprofen,Urbifen,50 mg,Tablet,General Pharmaceuticals Ltd.,urbifentablet50-mg,,,
Flutamide,Proscan,250 mg,Tablet,Renata Limited,proscantablet250-mg,,,
Flutamide,Prostalex,250 mg,Tablet,Beacon Pharmaceuticals Ltd.,prostalextablet250-mg,,,
Fluticasone Furoate,Avamys,27.5 mcg/spray,Nasal Spray,GlaxoSmithKline,avamysnasal-spray275-mcgspray,,,
Fluticasone Furoate,Avamist,27.5 mcg/spray,Nasal Spray,NIPRO JMI Pharma Ltd.,avamistnasal-spray275-mcgspray,,,
Fluticasone Furoate,Avaspray,27.5 mcg/spray,Nasal Spray,Square Pharmaceuticals Ltd.,avaspraynasal-spray275-mcgspray,,,
Fluticasone Furoate,F-Son,27.5 mcg/spray,Nasal Spray,Drug International Ltd.,f-sonnasal-spray275-mcgspray,,,
Fluticasone Furoate,Flutica,27.5 mcg/spray,Nasal Spray,Aristopharma Ltd.,fluticanasal-spray275-mcgspray,,,
Fluticasone Furoate,Nasogurd,27.5 mcg/spray,Nasal Spray,Eskayef Pharmaceuticals Ltd.,nasogurdnasal-spray275-mcgspray,,,
Fluticasone Furoate,Neotison,200 mcg,Inhalation Capsule,Incepta Pharmaceuticals Ltd.,neotisoninhalation-capsule200-mcg,,,
Fluticasone Furoate,Neotison,100 mcg,Inhalation Capsule,Incepta Pharmaceuticals Ltd.,neotisoninhalation-capsule100-mcg,,,
Fluticasone Furoate,Neotison,27.5 mcg/spray,Nasal Spray,Incepta Pharmaceuticals Ltd.,neotisonnasal-spray275-mcgspray,,,
Fluticasone Furoate,Rhinomist,27.5 mcg/spray,Nasal Spray,UniMed UniHealth,rhinomistnasal-spray275-mcgspray,,,
Fluticasone Furoate,Snofas,27.5 mcg/spray,Nasal Spray,Opsonin Pharma Ltd.,snofasnasal-spray275-mcgspray,,,
Fluticasone Propionate (Inhaler),Flixocort,125 mcg/metered dose,Inhaler,Healthcare Pharmaceuticals Ltd.,flixocortinhaler125-mcgmetered-dose,,,
Fluticasone Propionate (Inhaler),Flixocort,250 mcg/metered dose,Inhaler,Healthcare Pharmaceuticals Ltd.,flixocortinhaler250-mcgmetered-dose,,,
Fluticasone Propionate (Nasal Spray),F-Pro,50 mcg/spray,Nasal Spray,Drug International Ltd.,f-pronasal-spray50-mcgspray,,,
Fluticasone Propionate (Nasal Spray),Flonaspray,50 mcg/spray,Nasal Spray,Square Pharmaceuticals Ltd.,flonaspraynasal-spray50-mcgspray,,,
Fluticasone Propionate (Nasal Spray),Flixonase,50 mcg/spray,Nasal Spray,GlaxoSmithKline,flixonasenasal-spray50-mcgspray,,,
Fluticasone Propionate (Nasal Spray),Fluvate,50 mcg/spray,Nasal Spray,Opsonin Pharma Ltd.,fluvatenasal-spray50-mcgspray,,,
Fluticasone Propionate (Nasal Spray),Flutispray,50 mcg/spray,Nasal Spray,Navana Pharmaceuticals Ltd.,flutispraynasal-spray50-mcgspray,,,
Fluticasone Propionate (Nasal Spray),Fluticon,50 mcg/spray,Nasal Spray,ACME Laboratories Ltd.,fluticonnasal-spray50-mcgspray,,,
Fluticasone Propionate (Nasal Spray),Fluvent,50 mcg/spray,Nasal Spray,ACI Limited,fluventnasal-spray50-mcgspray,,,
Fluticasone Propionate (Nasal Spray),Lutisone,50 mcg/spray,Nasal Spray,Incepta Pharmaceuticals Ltd.,lutisonenasal-spray50-mcgspray,,,
Fluticasone Propionate (Nasal Spray),Perinase,50 mcg/spray,Nasal Spray,Beximco Pharmaceuticals Ltd.,perinasenasal-spray50-mcgspray,,,
Fluticasone Propionate (Nebuliser Suspension),Lutisone,2 mg/2 ml,Nebuliser Suspension,Incepta Pharmaceuticals Ltd.,lutisonenebuliser-suspension2-mg2-ml,,,
Fluticasone Propionate (Nebuliser Suspension),Lutisone,0.5 mg/2 ml,Nebuliser Suspension,Incepta Pharmaceuticals Ltd.,lutisonenebuliser-suspension05-mg2-ml,,,
Fluticasone Propionate (Topical),Cutivate,0.01%,Ointment,GlaxoSmithKline,cutivateointment0005,,,
Fluticasone Propionate (Topical),Cutivate,0.05%,Cream,GlaxoSmithKline,cutivatecream005,,,
Fluticasone Propionate (Topical),Cutisone,0.05%,Cream,General Pharmaceuticals Ltd.,cutisonecream005,,,
Fluticasone Propionate (Topical),Cutisone,0.01%,Ointment,General Pharmaceuticals Ltd.,cutisoneointment0005,,,
Fluticasone Propionate (Topical),Flupro,0.05%,Cream,Team Pharmaceuticals Ltd.,fluprocream005,,,
Fluticasone Propionate (Topical),Flupion,0.01%,Ointment,Amico Laboratories Ltd.,flupionointment0005,,,
Fluticasone Propionate (Topical),Fluvate,0.01%,Ointment,Opsonin Pharma Ltd.,fluvateointment0005,,,
Fluticasone Propionate (Topical),Flutivate,0.05%,Cream,Jenphar Bangladesh Ltd.,flutivatecream005,,,
Fluticasone Propionate (Topical),Flutiderm,0.01%,Ointment,Drug International Ltd.,flutidermointment0005,,,
Fluticasone Propionate (Topical),Fluticare,0.01%,Ointment,Ibn Sina Pharmaceuticals Ltd.,fluticareointment0005,,,
Fluticasone Propionate (Topical),Fluticare,0.05%,Cream,Ibn Sina Pharmaceuticals Ltd.,fluticarecream005,,,
Fluticasone Propionate (Topical),Flutica,0.05%,Cream,Aristopharma Ltd.,fluticacream005,,,
Fluticasone Propionate (Topical),Lutisone,0.01%,Ointment,Incepta Pharmaceuticals Ltd.,lutisoneointment0005,,,
Fluticasone Propionate (Topical),Ticas,0.05%,Cream,Square Pharmaceuticals Ltd.,ticascream005,,,
Fluticasone Propionate + Formoterol Fumarate,Flomyst F,(50 mcg+5 mcg)/puff,Inhaler,Beximco Pharmaceuticals Ltd.,flomyst-finhaler50-mcg5-mcgpuff,,,
Fluticasone Propionate + Formoterol Fumarate,Flomyst F,(125 mcg+5 mcg)/puff,Inhaler,Beximco Pharmaceuticals Ltd.,flomyst-finhaler125-mcg5-mcgpuff,,,
Fluticasone Propionate + Formoterol Fumarate,Flomyst F,(250 mcg+10 mcg)/puff,Inhaler,Beximco Pharmaceuticals Ltd.,flomyst-finhaler250-mcg10-mcgpuff,,,
Fluticasone Propionate + Formoterol Fumarate,Flutide,(250 mcg+10 mcg)/puff,Inhaler,UniMed UniHealth,flutideinhaler250-mcg10-mcgpuff,,,
Fluticasone Propionate + Formoterol Fumarate,Flutide,(125 mcg+5 mcg)/puff,Inhaler,UniMed UniHealth,flutideinhaler125-mcg5-mcgpuff,,,
Fluvastatin,Fluvas,20 mg,Capsule,Silva Pharmaceuticals Ltd.,fluvascapsule20-mg,,,
Fluvastatin,Lesterol,20 mg,Capsule,Opsonin Pharma Ltd.,lesterolcapsule20-mg,,,
Fluvastatin,Lescol XL,80 mg,Tablet (Extended Release),Novartis (Bangladesh) Ltd.,lescol-xltablet-extended-release80-mg,,,
